worker_id,task_id,task_response_id,is_reviewed,review_score,Text,Toxic/Not Toxic
VAP7WRCWQZ3R,afeeb362-b668-4a55-bd11-96d71253dc9a,c2726dc6-8cf3-43f5-b92d-0ff57aa64150,false,,"‏الكثير يعانون من الأم الابهر !!

في هذا الثريد ساتحدث عن ( الابهر ) وماهي مسبباته مع حلوله و علاجة بالتفصيل ..
فضلآ تابعني وفضل التغريدة وتابع السرد .

نصيحة : اذا مشغول فضلها وارجع لها بعدين.. ",Not Toxic
VAP7WRCWQZ3R,44571a85-afb2-4b7e-a1e9-6a44a89523ba,c4024c91-ffbb-4038-9233-ffc587de04eb,false,,في تصريح لـ I24NEWS: السفير النيجيري لدى #إسرائيل يأمل في تعميق العلاقات بين بلاده وإسرائيل في مجال الصحة والزراعة - I24NEWS,Not Toxic
JZMEZT7EYNGR,3ae6b161-811d-4bdb-acb1-8fc56bd743a9,c48a58ca-d255-4295-8aeb-55e4022b7b1e,false,,يسطا انتا ولا شكلك بسكوتاية ولا شكلك هتعورني انتا شكلك عرص,Toxic
DHNEHHYX74XC,2410e992-a24e-4271-ba6b-c9a41788cd02,c49cebe8-39e1-4413-8d66-1480dbf49bb5,false,,"مابعد حُب بنت الخاله حُب ❤️
",Not Toxic
VAP7WRCWQZ3R,34e9accf-9a05-459c-86a1-5cade85da142,c4b1754f-3868-4645-baf2-3cc5ce32252b,false,,"‏ياهووووو،، الواحد بقى يشوف حاجات ما يعلم بها الا ربنا سبحانه وتعالى،،اللهم أفرغ علينا صبرا وأعنا على ما نحن فيه،،
الفتوى هذه حتى من الكيس ما تجي😣،،،كيف جابها ما تعرف🤦‍♂️.",Not Toxic
DHNEHHYX74XC,2dc526c3-2f45-4309-9ca3-1180e70a2a78,c4d58ef9-ce2d-466a-be2e-17053723ae9b,false,,"وثنية فريضة الحج الإسلامي الوقوف بعرفات منى مزدلفة رمي الجمرات عيد الأضحى طقوس هندوسية 
",Toxic
VAP7WRCWQZ3R,0c92ff75-492c-45ee-a24e-3425233d195a,c5a7a916-8f16-486f-842f-9f6fed94e805,false,,‏‎من قبايح التطور ان القاصر اخذت مساحة وحرية في التصرف والاختيار,Toxic
VAP7WRCWQZ3R,67c623b5-1d5d-4304-8539-5934fcb12481,c5a8b8d4-931d-427e-a3ab-1e4681c216e6,false,,"في حب الذات : 💪

كُن جميلاً دائماً من أجل نفسك ✨",Not Toxic
VAP7WRCWQZ3R,fd045278-3c9d-452c-8462-5eb053320c14,c5e2a5f2-d045-4b3a-97f5-828e9a714a7e,false,,""" إنَّ حب الذَّات ، ورعاية الذَّات
ليس من الأشياء التي تتعلّمها
أو تتمرّن عليها ، بل إنهما من الأشياء التي أنت مدعوٌّ أخلاقيًا إلى رعايتها
في نفسك "".",Not Toxic
VAP7WRCWQZ3R,5099d44a-844f-4deb-8e0f-e11741e00dae,c5fefc77-e943-4a5a-9536-8aebe7ac2efc,false,,"تخيل اخى المؤمن بالاديان الابراهيمية ان الاديان لم تظهر الا فى عصرنا الحالى.. اتاك رجل يقول انه ولد لعذراء وتحدث فى المهد واقام الموتى.. او رجل اخر يقول لك انه شق القمر وصعد إلى السماء على ظهر حيوان مجنح هذا غير قدرته الجنسية الخارقة او اخر حول عصاه لافعى  ماذا سيكون رد فعلك؟!
",Toxic
269R2FJEMCRX,20a11ed1-3601-4505-8af7-a793e1d099c0,c620215a-8607-4c02-a62f-82a3604a457a,false,,‏كل شيء تكتمه في قلبك يأخذ من عافيتك .,Not Toxic
JZMEZT7EYNGR,678f83cf-0c52-4d53-aaaa-2bc242cfa5eb,c65f93c4-8398-408a-9683-8456a9ee5cfa,false,,الكلاب حسبنا الله ونعم الوكيل الله يحرقهم,Toxic
VAP7WRCWQZ3R,5be75d07-35e5-46d8-8e9d-17ecc9065b82,c668efac-0c02-4a7a-ab41-ddece42d59b3,false,,‏‎الثقافه عاليه دليل ان مصر جنست حماااار مبروك عليها,Toxic
CVYF7ADMK2NK,3933b045-1ed5-4392-91d1-948ca9120657,c66f60c9-92ae-42bf-89fa-dd41cffe2261,false,,هو و الدراجي صنعا من طينة واحدة ممزوجة بماء ابليس,Toxic
CVYF7ADMK2NK,dcb14987-d1ec-4128-8ea4-9237ba60066b,c6c48476-829c-4348-91c4-3c479d03fa2a,false,,"‏الكل يتقرب بقلق وحذر لقرارات الاحتياطي الفدرالي غدا الاربعاء ... هل تدخل الولايات المتحدة الأمريكية والعالم حقبة ركود اقتصادي جديد ?
‎@wasilalitaha",Not Toxic
269R2FJEMCRX,a24fecef-924c-4fad-a7f0-7f39fcec5d8d,c6c5e9b5-6dab-47c6-881b-9abc24acd9ae,false,,"وهكذا أيضا النّقد، فالنّقد الوحيد الّذي لا يزعج أحدا ويمكن أن يقبله الجميع، هو النّقد الّذي لا يقدّم ولا يؤخّر ولا مضمون له ولا فحوى، وليس فيه أكثر من تحاشي النّزاع، وتقرير المتّفق عليه، بحيث لا يقال به عثار، ولا يتدارك به خطأ، ولا ينتفع به في بناء أو ترميم لمفقود أو متداعٍ من الجماعات والأفكار والمقولات.
",Not Toxic
269R2FJEMCRX,548885fd-b341-465a-9cb6-976937bcc53f,c77b0f25-3ad7-46a6-a0cc-00428d1c6f62,false,,‏‎يععع الحمدلله اني تخرجت ولا تخيل ادرس مع ذكور ewwwww🤢👎🏻,Toxic
VAP7WRCWQZ3R,0ace5d97-b218-4c61-bbd9-eda135062d53,c7aeb625-a14f-4004-b439-dea6876b4be6,false,,اضرب هذا الحمار,Toxic
CVYF7ADMK2NK,e0ac688c-5914-4c65-aba3-c53c38af4e3a,c7f1f90e-e6bb-4890-99f2-5eddbfb6bbf4,false,,"الشاب اللي هيعمل كده ان شاء الله ربنا هيجبر بخاطره بيها وهتبقي مراته وام عياله 
",Not Toxic
HCPMEVQXT3HK,fb315ea7-d895-4271-ac49-4a23128bb3d6,c8008b66-bce8-4ce7-a191-ed28ca3090a0,false,,"رغم مرور السنين و لكن غزالي مازالت تحصد اعجاب المبدعين عالميا و هذه المرة من اليابان!@saadlamjarred1
#سعد_لمجرد #المغرب #maroc 
#صاحب_المليار_في_جدة
#اليسا_في_جدة
#morocco #marokko #المغاربه
#المنتخب_المغربي #المنتخب_الوطني 
#جدة #السعودية",Not Toxic
VAP7WRCWQZ3R,ce99d7f5-e394-4a2a-b25d-baff391599e3,c8080323-02fd-451c-8f2b-88914f8aebce,false,,"‏لا حول ولا قوة الا بالله 
الاكتئاب ده مرض حقيقي زيه وزي السرطان بكتل لو ما اتعالج لازم التعامل مع الموضوع ده بجدية الناس ما تكابر وتخاف من الوصمة الاجتماعيه بالذات الاهل لو شفت زول مكتئب لازم تودوا الدكتور ده مرض عصبي ما عنده علاقة بدرجه ايمان المريض 
ربنا يرحمه ويصبر اهله",Not Toxic
VAP7WRCWQZ3R,7a7abe6a-54e8-45c6-b5ca-fa4a8e232a19,c810bdbc-66d6-4be8-849c-7312459d2845,false,,"‏‎لماذا يا الجزيره ما تقولون جماعه حزب الشيطان لعنه الله عليهم في الدنيا والاخره....
(ايران + حزب الشيطان والدعوه = ارهاب)",Toxic
269R2FJEMCRX,150fcd53-b283-4f49-9db9-5eca736bb502,c89fc853-759f-46a7-96fb-b146f00e7932,false,,أكد وزير الشباب والرياضة أن هذه المشاركة في اطار التعاون المثمر والبناء بين وزارات البيئة والخارجية والشباب في جهود التحضير لقمة المناخ,Not Toxic
DHNEHHYX74XC,24221188-cf88-4e31-9e60-2f61e7046cdb,c8bfc99f-e13f-42ba-b2f4-4c7672bc98e9,false,,"قائد إفريقيا يريد أن تكون إفريقيا قوية وتنظر إلى المستقبل والرفع من الرقي لشعوبها
",Not Toxic
JZMEZT7EYNGR,fccee750-c768-4d04-8a88-777e8ac8b4dc,c93c3975-57b2-4375-b3f3-9f3f38201fc5,false,,"عقب انتهاء الاجتماع الأسبوعي للحكومة بمقر العاصمة الإدارية الجديدة، عقد الدكتور مصطفى مدبولي، رئيس مجلس الوزراء، اليوم، مؤتمرا صحفيا استهله بالترحيب بالصحفيين والإعلاميين الذين شاركوا في المؤتمر، مشيرا إلى أن اجتماع الحكومة اليوم شهد استعراض عدد من الإجراءات والقرارات المتعلقة بالتعامل مع الأزمة العالمية الراهنة.
",Not Toxic
DHNEHHYX74XC,02f6ebeb-9896-4f74-8460-0e3105e878e8,c93dbc1b-e348-4001-98ed-5451571495db,false,,خزاكم الله يا نجس يا انذال,Toxic
AC4EXGVDY94E,788ac027-1d42-4017-8d21-8620e6aa3ff1,c94b6e3d-c79c-46ff-9b44-15b2a151cefc,false,,"رحم الله شهدائنا الدين صحو بالنفيس والغالي من اجل ان نعيش نحن♥️
اسرى من الريف اريفيين 💔سقطو في ايدي الاسبان سنة 1925",Not Toxic
VAP7WRCWQZ3R,d7d5033f-9aee-4154-ab5b-35ee18e4330f,c95000a5-c7cc-41a8-830d-67e9d4048bb3,false,,يعني يا عرص يا خول كورة قدام عينك شد و زق للواد و حكم الفار فين مشغل ايه ده لو اعمي هيشوفها,Toxic
JZMEZT7EYNGR,e57176ea-4a1a-4554-89c2-66dec30d2af7,c97cc9f8-698c-40f0-b838-a311e6a0089a,false,,"عيون الحب لا يمكن تناظر

عيوب الخل لو هو عيب كله

إذا كانت العلاقة ضبابية ف لا يوجد فيها مثقال ذرة من الحب أتفق جزئيا مع كلامه
إذا كنت احب محبوبي أو زوجتي أن شاء الله كيف اعبر لها عن حبي بما يغضبها ويزعلها معناتو م في حب لئن الحب لا ينتج إلا حبببببببببببببببببببب",Not Toxic
AC4EXGVDY94E,6e54fe28-96ec-43ba-8c41-f5d6ff883c8d,ca85f826-d092-4fe8-8b3a-4a7dfa910124,false,,"محمد صلاح ضمن الأكثر تبرعًا في العالم خلال عام 2022 وفقًا لـ صانداي تايمز
",Not Toxic
269R2FJEMCRX,92b34e02-1009-4dc0-981c-35f52a72efd2,ca9380c8-82e2-4b80-a9e8-89f7bae968c2,false,,هذه ليست غريبة علينا المروك يفعلون كل شيء من أجل الكيان الصهيوني الغاشم,Toxic
VAP7WRCWQZ3R,f9235041-3327-4e0d-949c-a50835566222,cb0b8488-3df5-4cc1-aff5-d4cec6b1efba,false,,"‏‎#تغطية_الثورة 

القوات الانقلابية تستخدم القوة المفرطة لقمع ثائرات وثوار بري بشارع المعرض.
‎#لاتفاوض_لاشراكة_لاشرعية 
‎#مليونية16يونيو",Not Toxic
269R2FJEMCRX,79b5c9f5-dd82-4be8-b179-830dac07b78f,cb63e86c-e333-4067-9ded-97554372e69a,false,,‏مجددا، اناشد لجان المقاومة لضرورة جلوسها مع الحرية والتغيير لتنسيق المواقف والرؤى حتى تكون فاعله في العمل السياسي مثل فعاليتها في العمل الثوري الميداني.,Not Toxic
AC4EXGVDY94E,9b1787fc-6be3-4447-937e-25a6f43b8099,cbe2d622-80af-4f4c-b6fc-c9bf09b8f407,false,,‏‎قسم بالله اخاف على بنتي تصبح مثل هؤلاء التافهات,Toxic
269R2FJEMCRX,424778ee-1741-4ff3-b119-caae55317679,cc0a51e7-f896-4f24-a82e-649abdfbe9e6,false,,كسمك يا لابلاس يا عرص يا خول يابن كوم المنايك,Toxic
DHNEHHYX74XC,e5de9a7c-61e0-40bb-90d2-2d1dd2cb87c7,cc33350f-c4f0-4c56-ab98-ec12e33778a8,false,,انا بحب انيكها قدامك يا عرص يا خول,Toxic
JZMEZT7EYNGR,2c23cd49-d210-45a5-a2c2-3250e3f70889,cc46462f-d570-4bfb-961a-14d5cd01b105,false,,"‏اولاد الكلاب، اكبر حساب و خزان للتراث الجزائري دون منازع اغلقوه المغاربة🤬
دليل كافي ان الجزائر على حق بإغلاق حساب غير سياسي، المغاربة يعملون بشتى الطرق بتر اي مساعي جزائرية لتحسين صورة الجزائر و إيصال الحقائق بالأدلة و مايضربهم في مقتل
اعلنو حرب علينا يجب الرد على هاذو الكلاب",Toxic
DHNEHHYX74XC,54e1f240-0970-4edf-9408-37124c820daf,cc534eba-c80e-4783-b26c-6698aa4ac1b3,false,,"لسة مخلصتش ربع المنهج وداخل جروب الدفعة ادور ع ملخص 
",Not Toxic
DHNEHHYX74XC,abb171fd-a309-49a7-9001-e5d68665338c,cc6ab751-3c2b-4302-afbd-7b7cb90c6bb7,false,,‏صهيوني وابن كلب وابن وسخه وعميل ‎#ارحل_يا_سيسي,Toxic
VAP7WRCWQZ3R,8098be5c-1256-4c22-96c9-b1f615895d6a,cc7168c3-7bb7-4be8-bee0-917bc2def91b,false,,"والله إنّ حُب بنت الخالة غيييير لدرجة كل ما اشوفها اسحب على صحباتي واروح لها ❤️!.
",Not Toxic
VAP7WRCWQZ3R,5533879c-ca1d-43b6-994d-17ae8ae7491e,cce17335-c01d-4efc-b5ba-77d49ac03eca,false,,"يفز له قلبي كل ماجاد طاريه على البال
و أحضن طيفه لا منه لفاني أو طريته

و شرب هواه مع القهوه في كل فنجال
أدمنت حبه مع كل رشفه يوم اني هويته

لولا الحياء والعيب وانا ابن حلال ونسب الاصول
كان  في سواد الليل ازوره لا وسط بيته",Not Toxic
269R2FJEMCRX,b4cf1fa1-f596-452d-85fc-8ccdb2463555,cd0258e7-9777-4935-bd76-4d7f73c19273,false,,ثبتت اصابتي بكورونا والحمد لله على كل حال،  وأشكر كل من اتصل أو أرسل للاطمئنان، وبما أن الأمر يتطلب حجر وانعزال عن المجتمع، فأهلا بالجميع في #سناب #نادي_مقروء مع يوميات #المكرّون_الأخير إن شاء الله أوسع صدوركم وتوسعون صدري💐,Not Toxic
VAP7WRCWQZ3R,3cc0398a-5daa-43c7-980f-0ebe7a474b7b,cd349d4e-f5b6-41b3-a4aa-2c71599bbe2c,false,,"شهوة محمد رسول الله لممارسة الجنس مع مارية القبطية وتأليفه سورة التحريم 
",Toxic
269R2FJEMCRX,5d148624-c38a-45a3-a07c-f02620f5631e,cd7555f9-faad-4d8f-85b0-9ce2ddcaa57a,false,,سلطة جواسيس وكلاب,Toxic
DHNEHHYX74XC,08dc5b43-e501-41e0-9fa6-783d77b756b1,cd7eb78a-766e-4330-ba19-1aec1891b158,false,,"الأب هو حب الفتاة الأول الذي لا يخيب أبداً❤️🥺
",Not Toxic
JZMEZT7EYNGR,b26a7960-da97-4174-a572-310a0705cfee,cdc1f35f-a37f-420c-be5a-4d369ddac5ae,false,,أنا أكره السود,Toxic
269R2FJEMCRX,3a32a076-a917-4b4e-b4fb-ebc3999e486b,cdd0538d-ad37-48c8-b365-be135b387a34,false,,اكره السود أكثرهم تعاملهم زفت وفيهم همجية كأنهم قرده ودايم أخلاقهم براس خشمهم نفسيااات .. اللي يبي يشوفني عنصرية بكيفه,Toxic
269R2FJEMCRX,63a4d532-ddfb-46e9-9315-3c47ea44d339,ce26bbc7-806e-434a-b9de-05e2f6376640,false,,"لماذا حاول النبي محمد رسول الإسلام الإنتحار؟
",Toxic
JZMEZT7EYNGR,dff12dca-57bb-491f-a928-9426fb19591d,ce90ef43-2cf0-4111-aec4-87a2b9fbc120,false,,"شباب انا الحمد لله اتعلمت برمجة لدرجة تخليني جاهز اشتغل، بس عندي كام سؤال
انا لسة في ثانوي هل ممكن شركة تقبلني كدة ولا لازم ابقي في جامعة؟ 
",Not Toxic
JZMEZT7EYNGR,44d3f00e-d947-4386-bb70-fa3f0197c48b,cecedaf6-caa8-44f8-a0b9-938e37f13e56,false,,انا من هنا اكره السود لممارستهم كل الطرق الغير شرعية في كل المجالات ولي بغا يسميها عنصريه فانا عنصري,Toxic
269R2FJEMCRX,46a3741e-c85e-4ad5-8a75-9f32e13e18df,cef7c0ca-ec65-441f-94ff-5a34923468ca,false,,لانه مافيه ارجال كلهم خونه الزعماء العرب عملاء بالوراثة,Toxic
JZMEZT7EYNGR,98586e88-7b40-4454-8138-03054eda2811,cf6b0c25-40de-43a3-94ab-686eb49eda53,false,,"لماذا تهاجم وتنتقد الإسلام فقط؟لماذا لاتنتقد المسيحية والأديان الأخرى؟
",Toxic
269R2FJEMCRX,e7520054-39e8-481e-93e0-27cb53ce0a92,cfa3769b-a05d-4b23-a017-77a81d48449b,false,,عليكم اللعنة الي يوم الدين,Toxic
VAP7WRCWQZ3R,0a373faa-2687-4c41-a0e5-bdb2575d6581,d00860ac-a858-47b5-870f-9821dac1578b,false,,"وزير التربية والتعليم يعقد اجتماعًا مع مديري المديريات لاستعراض التعليمات النهائية لامتحانات الثانوية العامة
",Not Toxic
VAP7WRCWQZ3R,f6ffa03c-ca03-4972-841c-967a7682ba60,d01f9578-d12b-4b4c-a291-d3d32ab16862,false,,‏العلاقة الفيها ارتياح بدون حب أنجح من العلاقة الفيها حب لكن بدون ارتياح,Not Toxic
VAP7WRCWQZ3R,c9704883-ccac-4e68-80e9-3d0b0ab2d6f6,d0577ef4-396c-4c22-9d6e-5578a62d9e61,false,,"‏الخزي والعار على حكومة العار ابو العبس روح اتشطر ع اليهود بدلآ ان تضرب الشعب الفلسطيني الأعزل الحر الذين يضحون بأرواحهم من أجل القدس .. شُلت أياديكم يا كلاب إسرائيل 😡😡
‎#فلسطين_قضية_الشرفاء",Toxic
JZMEZT7EYNGR,4f40b346-b267-4737-9d4f-255b24bf28ab,d093ce77-43eb-42ee-a626-bb4e15380a56,false,,"المريض الواعي المتعاون رزق
",Not Toxic
269R2FJEMCRX,c925265b-ad49-47a7-b727-03f81c3612a8,d0be807e-0aaa-4160-8675-181752796c94,false,,يا جماعة كل الارقام بتشتغل بليل بعد الساعة 11 للمتعة بنات شراميط متناكين منى 01207704787 سماح جامدة ,Toxic
269R2FJEMCRX,048f95f5-bcdf-49d3-b125-2e18a969ac89,d0d8fa08-466f-401f-95d5-49fc9af13b62,false,,"هل يستطيع المدعو الله ان يكون ماديا
",Toxic
VAP7WRCWQZ3R,ea74439d-f4ad-4444-b076-c4f9e57ec431,d0eeb5ac-0787-44a2-bd27-1809ed4e3826,false,,"صباح الخير:""
الإنسان محتاج يوم جميل وهادي بشدة! 
",Not Toxic
VAP7WRCWQZ3R,5bb9b2d7-3c24-45b8-a695-50d31ea86c2d,d1cbacbc-029c-41fe-a480-d7bf416c6b8f,false,,اقود حاجة فحياتك تكون ساكن مابيك ماعليك ،حتى يجي شي واحد يسكن فوق منك وعندو البراهش فالدار كالعبو بالتروتنيت نهار كامل فارعين ليك راسك ومايهدرش معاهم يحترمو الجيران ،تربيا ديال الخرى تفو,Toxic
269R2FJEMCRX,fc9a5c20-c649-40a3-b022-a4fb5f9eec0a,d1f3954f-4b37-4dd0-89d3-a3a044c76147,false,,"وزير الشؤون الإسلامية :

تقنية حديثة تمكن من تغيير الهواء في المساجد خلال 20 دقيقة.. وأنفقنا أكثر من 90 مليون ريال على المشاريع في المشاعر المقدسة. 
#اخبار #السعودية",Not Toxic
VAP7WRCWQZ3R,6b90cc86-3a38-4f2f-972f-e1d5d62f40b3,d1f906a8-d458-463e-b904-9b972b6f78a0,false,,"كسم الاتحاد و كسم جماهير الاتحاد وكسم خالد قمر وكسم أي حد يفكر يغلط في أي لاعب بيلعب في الأهلي
احنا فوقكم وبعيد عنكم أويي يا شراميط اسكندرية 🔥🔥",Toxic
VAP7WRCWQZ3R,4b775778-e260-4cc0-97b6-4b2a0bc76b85,d2178b7a-2838-4872-8451-800c4e7ffc7a,false,,"أنشئ مكتبة ولو من ثلاثة كتب، وستقاوم جزءاً من قباحة هذا العالم، كل مكتبة هي صفعة في وجه العالم الجاهل، وترفع عن أميته وخفته.

بورخيس",Not Toxic
DHNEHHYX74XC,14f0f8ee-6127-41b2-962d-67e7bfc875d3,d369aac4-dc6f-44f1-941d-75f5a9c3fee7,false,,"برنامج التدريب الصيفي للطلاب من شركة فارما أوفرسيز لعام ٢٠٢٢
",Not Toxic
JZMEZT7EYNGR,e15c7d23-ef58-48ab-949e-3973048a5ee6,d3969e77-70e4-4c8b-abc7-ac49f2917014,false,,‏• كم باقي عن الفدرالي؟,Not Toxic
269R2FJEMCRX,a23d5aa1-529d-470a-aa07-237aed366ee5,d3d9a477-54b3-4a46-9b7f-3557ee050224,false,,اكره الصينين الله ياخذهم ويقطع نسلهم ويفكنا منهم ما جابوا لنا الا الشر والزق زي وجيههم,Toxic
DHNEHHYX74XC,76d2518b-56d8-4096-8442-0721b86ad5eb,d4661189-f712-49ff-a6a4-a42bcbf74c80,false,,‏ماذا يقصد السفير الصيني والسفارة الصينية بهذه التغريدة؟؟ ,Not Toxic
269R2FJEMCRX,215595b3-2f6c-43dc-ad6f-1f15f1885742,d48b6db3-4686-4750-b67f-96e93031b1bb,false,,‏‎استعجلو ب اسم الحفل مدري القرف ذا هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,Toxic
VAP7WRCWQZ3R,be2b92d6-5055-4381-8260-07f2beaf8040,d52f9d53-da56-431d-9ebb-d8d1adeaef0d,false,,و بعدين لو هتتكلم ع الشرمطه فمعروفه اكتر بنات شرمطه و متناكين من طوب الأرض هم بتوع كفر الخرا,Toxic
DHNEHHYX74XC,222e39f8-6f67-41b4-9ff9-24cf645055c0,d6a758b7-677a-4060-badc-87d0a5c3b274,false,,"من جانبه، أعرب حسام النجار الرئيس التنفيذي لشركة «تنمية» عن اعتزازه بهذه الصفقة مؤكدًا أن الاستحواذ على «فاتورة» يمثل إضافة هامة لمحفظة أنشطة الشركة نظرًا لقدرتها على تسريع عمليتي تطوير الشركة والتحول الرقمي. وأشار إلى أن باقة المنتجات والخدمات المتكاملة التي تقدمها الشركة يعكس التزامها بدعم الاقتصاد المصري بدايةً من الفئات الأكثر احتياجًا، حيث تدعم هذه الخدمات المشروعات متناهية الصغر في حصولها على السلع من تجار الجملة من خلال منصة رقمية فريدة من نوعها.
",Not Toxic
VAP7WRCWQZ3R,979892aa-8027-42af-a36c-313ce0cfd58f,d6c8427c-170a-4cdd-a162-729f3ba2d347,false,,"‏اول تجربه لي ب الوان الزيت 🤎 مقاس 28 cm* 40 cm 
دعمكم ي شباب 🤎 ‎",Not Toxic
VAP7WRCWQZ3R,38c13594-3a8a-4542-b80a-af80135d0562,d72a896c-f00d-4c9e-b539-423182d9c5c1,false,,"ارتفاع عدد الفقراء في المنطقة العربية بـ 14,3 مليون نسمة مقارنة بـ 2021 
#فقر #دول_عربية #المنطقة_العربية",Not Toxic
DHNEHHYX74XC,5fe46852-c353-4a87-9056-9c81e22322be,d789d83b-dd00-4fdb-bad5-2d2d034ef8c5,false,,الأخت أفضل صديق يمكن للمرء أن يحظى به.  #اقتباسات_حب_عبارات_سنابيه,Not Toxic
VAP7WRCWQZ3R,4ce3c26a-f092-4a11-a9d5-c69633002bd8,d7b729f8-bd96-4c8d-a42c-7286ef10ffa6,false,,‏من عجايب التايملاين السوداني انو بعض الناس اللي اصلا ما مؤمنين بوجود الله من الاساس، بصمموا شديد يدخّلوا بعض الاموات في رحمة الله ال ما مؤمنين بوجوده خخخخخ,Not Toxic
VAP7WRCWQZ3R,85254752-a04c-45d0-86d7-f63da237c348,d7ed8f11-8ae7-4e39-b579-46f40d83a9cd,false,,سأفضحك ان تكلمت,Toxic
VAP7WRCWQZ3R,ed0d4fa2-171a-48ab-a9c3-59ae7d543b75,d89d72fd-bc9b-45d6-8a1c-99f205b7c388,false,,يا جنش يا عرص يا خول,Toxic
269R2FJEMCRX,1607b4cc-7b3f-46e2-9a89-993ad55f2480,d8ce55aa-0296-4b4c-a3a7-7788b040d9f4,false,,رجالتكم بييجوا مصر يتناكوا لانهم كلهم خولات يا سعوديين #saudi,Toxic
DHNEHHYX74XC,6fcfe36b-24a8-4a28-a986-9f28e0d8546c,d8d2dac9-bb9d-488b-a77c-fbd8a3689e7c,false,,بنات اسكندريه 90% متناكين 5% لباوي 5% مش لقيين حد يوجههم,Toxic
VAP7WRCWQZ3R,9901aec9-fcd8-4db5-b2c8-b1e03bb1aeb4,d8e1c007-470b-4de2-821c-c4151e4b6d2c,false,,عليها عرض لفترة محدودة ابعتلنا رسالة,Not Toxic
JZMEZT7EYNGR,f2d71852-9994-4515-9de1-d9168d8f2150,d95b4e7a-e53b-4abf-88e4-06862a8ea212,false,,"حُب العمه و الخاله شي عضييييم جدًا
",Not Toxic
VAP7WRCWQZ3R,bfdce9aa-60f4-47d9-a52a-0e84d05e4c0d,d9e722c3-0900-413e-addf-9bf9bb98ceee,false,,"أمطار غزيرة تتسبب بحفرة كبيرة وتشققات وسط طريق رئيسية 
#أمطار #حفرة #طريق",Not Toxic
269R2FJEMCRX,c043c00d-e651-4f1a-b874-83a13a1c3a6d,d9f87b6c-d8d1-4cb3-bcb0-898ae537b1c8,false,,ينتمون الي ديانة وثنية من اوحش الديانات في العالم المتوغلة في الدم والثارات التاريخية عمرها اكثر من الف وأربعة مائة سنة !!!! وحتي الأن يطالبون بدم الحسين من أحفاد يزيد ومعاوية !!!!!!!!!!!!,Toxic
VAP7WRCWQZ3R,e73e1d3c-106c-4e15-9327-c26d10733dea,da2144f8-b570-49c9-9a1a-c17386c0fd06,false,,رجل قذر,Toxic
DHNEHHYX74XC,75c26aec-a975-4053-9392-a2ccfcf39bbe,da4ceb32-fdad-45ee-bef3-b22301f214b6,false,,‏‎الصياح ليش الله المستعان يععع الله يقرفهم,Toxic
VAP7WRCWQZ3R,1fff94aa-e438-451e-b26e-375e534a0d43,da8eeed5-e1bb-4a08-812f-98c6d4c8d9a7,false,,‏أقص يدي إذا ما كان فيه شواذ ملاعين والدين,Toxic
DHNEHHYX74XC,e0cdfdea-8cd1-4e0e-940d-502c94319667,da8fb29b-932f-4c28-8bff-2618c6ae26b5,false,,"I like @love101fany
's 'سعوديات متناكات مع سعوديين خولات' on @tellyapp",Toxic
VAP7WRCWQZ3R,1267da1a-7726-45f9-83b9-22a7f086973a,daa8739c-9dc3-44d5-860e-253858decc0b,false,,"‏من الDm
طلبة من جامعة بحري عندهم قافلة طبية خيرية متجهة الي النيل الأبيض محلية ربك 
محتاجين دعم و وضعهم المادي حرج جداً. ياريت لو تعرفوا جهة تدعمهم وانتوا كمان ما تقصروا معاهم...
🔃ريتويت جزاكم الله خيراً🔃‎‎",Not Toxic
VAP7WRCWQZ3R,5595bac2-ab66-4bed-a546-c0c2f68eeba0,dacf42b4-debd-4bca-9b23-6a21109eec92,false,,"‏الفريق أول البرهان في اجتماعه مع ضباط الجيش والدعم السريع: قيادة القوات المسلحة متمسكة بالحوار الشامل الذي تسهله الآلية الثلاثية والذي لا يستثنى أحدا عدا حزب المؤتمر الوطني
‎#السودان ‎#sudan ",Not Toxic
269R2FJEMCRX,e379f464-bcd5-40f0-9a33-c1cc55cd3d08,db25884b-7707-4adf-a9dd-ef83f80bf61c,false,,ياد هاطلع ميتين امك👊👊,Toxic
JZMEZT7EYNGR,79fa5f7f-2bde-4f4f-a01f-9c84c836de64,db2a7a2b-58ed-4b6f-95d4-bc16f67b7332,false,,"مش عارفه العيب فين مع اني مالية كل حاجة ممكن اعرف السبب 
",Not Toxic
DHNEHHYX74XC,e1da1501-82ba-4d8a-9eb4-29c83bb6cb0c,db9521c8-165f-4b85-9863-a87928008521,false,,"حُب الذات وارضاء النفس والباقي مايهم
",Not Toxic
VAP7WRCWQZ3R,931b0d48-76f3-4136-8d91-6d43ab4e752a,dbe9a350-d8d1-4163-9b21-a58103c26e67,false,,"النساء أجمل ما خلق الله على الأرض 

هى امي وهى اختي وهى زوجتي وهى ابنتي وهم احن الناس على واجبهم على قلبي 
ولكل منهم عندي نظرة حب واحترام وهن تاج على رأسي",Not Toxic
VAP7WRCWQZ3R,ac0f6b6d-838c-41bb-9f6d-1e680326538d,dc0d7ef3-7847-4f5d-a5a7-361e8792c1f7,false,,‏صورتنا دي مع امي ❤❤ ,Not Toxic
