raw_sentence,corpus_name,clean_sentence_training,tokenized,clean_sentence_EDA,label
@USER @USER chloe shut the fuck up. seriously get a fucking life and leave us alone. idk how many time we have to <b>fucking</b> tell you. bc you clearly you don’t fucking get it.,Abusive_Swearing,chloe shut fuck seriously get fucking life leave u alone idk many time fucking tell bc clearly ’ fucking get,chloe shut fuck . seriously get fucking life leave us alone . idk many time  fucking  tell . bc clearly ’ fucking get . ,chloe shut fuck seriously get fucking life leave u alone idk many time fucking tell bc clearly ’ fucking get,0
@USER @USER chloe shut the fuck up. seriously get a fucking life and leave us alone. idk how many time we have to fucking tell you. bc you clearly you don’t <b>fucking</b> get it.,Abusive_Swearing,chloe shut fuck seriously get fucking life leave u alone idk many time fucking tell bc clearly ’ fucking get,chloe shut fuck . seriously get fucking life leave us alone . idk many time fucking tell . bc clearly ’  fucking  get . ,chloe shut fuck seriously get fucking life leave u alone idk many time fucking tell bc clearly ’ fucking get,0
@USER How paranoid has one person to be to think that <b>fucking</b> yale is a kind of antifa HQ,Abusive_Swearing,How paranoid one person think fucking yale kind antifa HQ,How paranoid one person think  fucking  yale kind antifa HQ ,How paranoid one person think fucking yale kind antifa HQ,0
@USER I was on some <b>shit</b> last night,Abusive_Swearing,I shit last night,I  shit  last night ,I shit last night,0
@USER @USER @USER @USER @USER @USER Unicorns and Antifa and rainbows and socialists and puffy hearts and feminazis and sunshine and <b>pussy</b> hats. And most of all RESIST! 😂🤣😂,Abusive_Swearing,Unicorns Antifa rainbow socialist puffy heart feminazis sunshine pussy hat And RESIST 😂🤣😂,Unicorns Antifa rainbows socialists puffy hearts feminazis sunshine  pussy  hats . And RESIST ! 😂🤣😂 ,Unicorns Antifa rainbow socialist puffy heart feminazis sunshine pussy hat And RESIST 🤣,0
@USER I love only one (1) <b>bitch</b> (you) URL,Abusive_Swearing,I love one 1 bitch URL,I love one ( 1 )  bitch  ( ) URL ,I love one 1 bitch URL,0
@USER @USER I hate 7 year old <b>faggot</b> Logan fans like you,Abusive_Swearing,I hate 7 year old faggot Logan fan like,I hate 7 year old  faggot  Logan fans like ,I hate 7 year old faggot Logan fan like,1
@USER Me and bronbron are cool now. It's ok if he eat <b>ass</b> #lakergang,Abusive_Swearing,Me bronbron cool It 's ok eat as lakergang,Me bronbron cool . It 's ok eat  ass  # lakergang ,Me bronbron cool It 's ok eat as lakergang,0
@USER @USER You do know what the chant <b>puto</b> means don't you? Fined three times means its not acceptable both are being bullies. One was done by one player the other done by the culture of a country.,Abusive_Swearing,You know chant puto mean n't Fined three time mean acceptable bully One done one player done culture country,You know chant  puto  means n't ? Fined three times means acceptable bullies . One done one player done culture country . ,You know chant puto mean n't Fined three time mean acceptable bully One done one player done culture country,1
@USER @USER @USER @USER DaveB the most boring man to have ever graced SIMB. Thank <b>fuck</b> he was run off the BORED,Abusive_Swearing,DaveB boring man ever graced SIMB Thank fuck run BORED,DaveB boring man ever graced SIMB . Thank  fuck  run BORED ,DaveB boring man ever graced SIMB Thank fuck run BORED,0
@USER Did you see what she said about Travis on Ellen?? That’s one hating <b>ass</b> bitch 😭,Abusive_Swearing,Did see said Travis Ellen That ’ one hating as bitch 😭,Did see said Travis Ellen ? ? That ’ one hating  ass  bitch 😭 ,Did see said Travis Ellen That ’ one hating as bitch ,1
@USER Did you see what she said about Travis on Ellen?? That’s one hating ass <b>bitch</b> 😭,Abusive_Swearing,Did see said Travis Ellen That ’ one hating as bitch 😭,Did see said Travis Ellen ? ? That ’ one hating ass  bitch  😭 ,Did see said Travis Ellen That ’ one hating as bitch ,1
@USER Any day you free I’m dead <b>ass</b> serious an don’t call me talking about come get him cause imma block yo ass,Abusive_Swearing,Any day free I ’ dead as serious ’ call talking come get cause imma block yo as,Any day free I ’ dead  ass  serious ’ call talking come get cause imma block yo ass ,Any day free I ’ dead as serious ’ call talking come get cause imma block yo as,0
@USER Any day you free I’m dead ass serious an don’t call me talking about come get him cause imma block yo <b>ass</b>,Abusive_Swearing,Any day free I ’ dead as serious ’ call talking come get cause imma block yo as,Any day free I ’ dead ass serious ’ call talking come get cause imma block yo  ass  ,Any day free I ’ dead as serious ’ call talking come get cause imma block yo as,0
@USER im <b>fucking</b> sad also this gif is art,Abusive_Swearing,im fucking sad also gif art,im  fucking  sad also gif art ,im fucking sad also gif art,0
@USER He is such a piece of <b>shit</b>,Abusive_Swearing,He piece shit,He piece  shit  ,He piece shit,1
@USER Seriously??.... Guess comedy is easier to get viral.... Have you tried drawing <b>shit</b> XD,Abusive_Swearing,Seriously Guess comedy easier get viral Have tried drawing shit XD,Seriously ? ? .... Guess comedy easier get viral .... Have tried drawing  shit  XD ,Seriously Guess comedy easier get viral Have tried drawing shit XD,0
@USER That stage was such a pain in the <b>ass</b> for terrorist hunt I loved it,Abusive_Swearing,That stage pain as terrorist hunt I loved,That stage pain  ass  terrorist hunt I loved ,That stage pain as terrorist hunt I loved,0
@USER Not sure. Just woke up wanting to <b>fuck</b> some chuds up Might be the antifa super soldier serum or something idk,Abusive_Swearing,Not sure Just woke wanting fuck chuds Might antifa super soldier serum something idk,Not sure . Just woke wanting  fuck  chuds Might antifa super soldier serum something idk ,Not sure Just woke wanting fuck chuds Might antifa super soldier serum something idk,0
@USER @USER @USER @USER @USER Amazing how they can consistently manage to <b>piss</b> off both progressives and conservatives by being so arrogantly misguided--often in same segments.,Abusive_Swearing,Amazing consistently manage piss progressive conservative arrogantly misguided often segment,Amazing consistently manage  piss  progressives conservatives arrogantly misguided -- often segments . ,Amazing consistently manage piss progressive conservative arrogantly misguided often segment,0
@USER <b>fuckin</b> great brother. I just laughed like a little girl. “Grab your balls” stay in the trade,Abusive_Swearing,fuckin great brother I laughed like little girl “ Grab ball ” stay trade, fuckin  great brother . I laughed like little girl . “ Grab balls ” stay trade ,fuckin great brother I laughed like little girl “ Grab ball ” stay trade,0
"@USER @USER Communists: Liberals get the bullet, too."" Me: ""Wow <b>fuck</b> you!"" Communists: ""You are excluding instead of unifying.""""",Abusive_Swearing,Communists Liberals get bullet Me Wow fuck Communists You excluding instead unifying,"Communists : Liberals get bullet , . '' Me : `` Wow  fuck  ! '' Communists : `` You excluding instead unifying . '' '' ",Communists Liberals get bullet Me Wow fuck Communists You excluding instead unifying,1
@USER everyone's ragging your <b>ass</b> on Puerto rico Don. The mayor put a stop to the work being done out there a while back.,Abusive_Swearing,everyone 's ragging as Puerto rico Don The mayor put stop work done back,everyone 's ragging  ass  Puerto rico Don . The mayor put stop work done back . ,everyone 's ragging as Puerto rico Don The mayor put stop work done back,0
@USER @USER @USER Think they're trying to be funny or it's a dog whistle to prohibitionists. Either way it's a total <b>fucking</b> disgrace and belittles cannabis use. Wankers.,Abusive_Swearing,Think 're trying funny 's dog whistle prohibitionist Either way 's total fucking disgrace belittles cannabis use Wankers,Think 're trying funny 's dog whistle prohibitionists . Either way 's total  fucking  disgrace belittles cannabis use . Wankers . ,Think 're trying funny 's dog whistle prohibitionist Either way 's total fucking disgrace belittles cannabis use Wankers,0
@USER <b>hell</b> fuckin yea,Abusive_Swearing,hell fuckin yea, hell  fuckin yea ,hell fuckin yea,0
@USER hell <b>fuckin</b> yea,Abusive_Swearing,hell fuckin yea,hell  fuckin  yea ,hell fuckin yea,0
@USER @USER Xtc isn't going to help you sleep hahahah but it will help you feel better after how Rockstar is <b>shitting</b> on us. Or did you mean sleeping pills😂,Abusive_Swearing,Xtc n't going help sleep hahahah help feel better Rockstar shitting u Or mean sleeping pills😂,Xtc n't going help sleep hahahah help feel better Rockstar  shitting  us . Or mean sleeping pills😂 ,Xtc n't going help sleep hahahah help feel better Rockstar shitting u Or mean sleeping pills,0
@USER “the sex symbol of rap” LMAOOO <b>bitch</b> YOUre FAT aS fuck ANYWAYS you tryna fight?,Abusive_Swearing,“ sex symbol rap ” LMAOOO bitch YOUre FAT aS fuck ANYWAYS tryna fight,“ sex symbol rap ” LMAOOO  bitch  YOUre FAT aS fuck ANYWAYS tryna fight ? ,“ sex symbol rap ” LMAOOO bitch YOUre FAT aS fuck ANYWAYS tryna fight,1
@USER “the sex symbol of rap” LMAOOO bitch YOUre FAT aS <b>fuck</b> ANYWAYS you tryna fight?,Abusive_Swearing,“ sex symbol rap ” LMAOOO bitch YOUre FAT aS fuck ANYWAYS tryna fight,“ sex symbol rap ” LMAOOO bitch YOUre FAT aS  fuck  ANYWAYS tryna fight ? ,“ sex symbol rap ” LMAOOO bitch YOUre FAT aS fuck ANYWAYS tryna fight,1
@USER Who talks <b>shit</b> on buff chicken dip dude it’s buff chicken dip,Abusive_Swearing,Who talk shit buff chicken dip dude ’ buff chicken dip,Who talks  shit  buff chicken dip dude ’ buff chicken dip ,Who talk shit buff chicken dip dude ’ buff chicken dip,0
@USER whoaaa that's amazing i wanna see her now 😝 also you are a kinky lil <b>slut</b> but ily,Abusive_Swearing,whoaaa 's amazing wan na see 😝 also kinky lil slut ily,whoaaa 's amazing wan na see 😝 also kinky lil  slut  ily ,whoaaa 's amazing wan na see  also kinky lil slut ily,1
@USER I eat some weird <b>shit</b> but this crossed the line,Abusive_Swearing,I eat weird shit crossed line,I eat weird  shit  crossed line ,I eat weird shit crossed line,0
@USER @USER <b>fuck</b> you cunt Try this on for size. URL,Abusive_Swearing,fuck cunt Try size URL, fuck  cunt Try size . URL ,fuck cunt Try size URL,1
@USER @USER fuck you <b>cunt</b> Try this on for size. URL,Abusive_Swearing,fuck cunt Try size URL,fuck  cunt  Try size . URL ,fuck cunt Try size URL,1
@USER //Anime is a gag series. The manga is bloody as <b>fuck</b>,Abusive_Swearing,Anime gag series The manga bloody fuck,//Anime gag series . The manga bloody  fuck  ,Anime gag series The manga bloody fuck,0
@USER why are you so <b>fucking</b> good.,Abusive_Swearing,fucking good, fucking  good . ,fucking good,0
@USER a huge <b>fuck</b> up on my part.,Abusive_Swearing,huge fuck part,huge  fuck  part . ,huge fuck part,0
@USER log doesnt give a <b>shit</b> i bet he eats nachos in the middle of the night in his underwear,Abusive_Swearing,log doesnt give shit bet eats nacho middle night underwear,log doesnt give  shit  bet eats nachos middle night underwear ,log doesnt give shit bet eats nacho middle night underwear,0
@USER @USER Thank you random internet person. Next time I want <b>shit</b> from you I’ll squeeze your head.,Abusive_Swearing,Thank random internet person Next time I want shit I ’ squeeze head,Thank random internet person . Next time I want  shit  I ’ squeeze head . ,Thank random internet person Next time I want shit I ’ squeeze head,1
@USER More fear tactics to make people attack her. It’s <b>bullshit</b>,Abusive_Swearing,More fear tactic make people attack It ’ bullshit,More fear tactics make people attack . It ’  bullshit  ,More fear tactic make people attack It ’ bullshit,1
@USER <b>fuck</b> xenoblade chronicles,Abusive_Swearing,fuck xenoblade chronicle, fuck  xenoblade chronicles ,fuck xenoblade chronicle,1
@USER <b>fuck</b> im wired,Abusive_Swearing,fuck im wired, fuck  im wired ,fuck im wired,0
@USER Shut your <b>ass</b> up 🤧,Abusive_Swearing,Shut as 🤧,Shut  ass  🤧 ,Shut as 🤧,1
@USER a perfect description of ANTiFA. Fascist <b>shit</b> bags.,Abusive_Swearing,perfect description ANTiFA Fascist shit bag,perfect description ANTiFA . Fascist  shit  bags . ,perfect description ANTiFA Fascist shit bag,1
@USER It’s not wrongfully characterizing. It’s the <b>fucking</b> truth and you guys are just to ignorant to see it.,Abusive_Swearing,It ’ wrongfully characterizing It ’ fucking truth guy ignorant see,It ’ wrongfully characterizing . It ’  fucking  truth guys ignorant see . ,It ’ wrongfully characterizing It ’ fucking truth guy ignorant see,0
@USER It’d better be on Monday and who the <b>hell</b> are they to slow walk this and dictate terms? #MAGA,Abusive_Swearing,It ’ better Monday hell slow walk dictate term MAGA,It ’ better Monday  hell  slow walk dictate terms ? # MAGA ,It ’ better Monday hell slow walk dictate term MAGA,0
@USER He makes dope <b>ass</b> songs. He’s a singer/writer URL,Abusive_Swearing,He make dope as song He ’ singer/writer URL,He makes dope  ass  songs . He ’ singer/writer URL ,He make dope as song He ’ singer/writer URL,0
@USER NO <b>bitch</b> I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO bitch THIS IS FUN,Abusive_Swearing,NO bitch I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO bitch THIS IS FUN,NO  bitch  I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO bitch THIS IS FUN ,NO bitch I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO bitch THIS IS FUN,1
@USER NO bitch I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO <b>bitch</b> THIS IS FUN,Abusive_Swearing,NO bitch I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO bitch THIS IS FUN,NO bitch I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO  bitch  THIS IS FUN ,NO bitch I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO bitch THIS IS FUN,1
@USER <b>nigga</b> then how can you say bo2 is the best Cod 🤨 URL,Abusive_Swearing,nigga say bo2 best Cod 🤨 URL, nigga  say bo2 best Cod 🤨 URL ,nigga say bo2 best Cod 🤨 URL,0
@USER @USER Question: Hows that gun control laws up the <b>ass</b> they have working out for them?,Abusive_Swearing,Question Hows gun control law as working,Question : Hows gun control laws  ass  working ? ,Question Hows gun control law as working,0
@USER @USER Why didn't Zac Goldsmith of the faux Conservative Party use this? Why didn't faux Conservative Party use Khan's defence of 9/11 organiser? Why are the Conservatives so <b>fucking</b> useless? If you ask me it's deliberate as they share Labour',Abusive_Swearing,Why n't Zac Goldsmith faux Conservative Party use Why n't faux Conservative Party use Khan 's defence 9/11 organiser Why Conservatives fucking useless If ask 's deliberate share Labour,Why n't Zac Goldsmith faux Conservative Party use ? Why n't faux Conservative Party use Khan 's defence 9/11 organiser ? Why Conservatives  fucking  useless ? If ask 's deliberate share Labour ' ,Why n't Zac Goldsmith faux Conservative Party use Why n't faux Conservative Party use Khan 's defence 9/11 organiser Why Conservatives fucking useless If ask 's deliberate share Labour,0
@USER yo why won’t you let me post a link fam... does it offend you? You little salty spittoon... you literally allow porn such as @USER but you don’t allow federal <b>shit</b> #censorship #ConfirmKavanaugh #ConfirmKavenaugh #maga URL,Abusive_Swearing,yo ’ let post link fam offend You little salty spittoon literally allow porn ’ allow federal shit censorship ConfirmKavanaugh ConfirmKavenaugh maga URL,yo ’ let post link fam ... offend ? You little salty spittoon ... literally allow porn ’ allow federal  shit  # censorship # ConfirmKavanaugh # ConfirmKavenaugh # maga URL ,yo ’ let post link fam offend You little salty spittoon literally allow porn ’ allow federal shit censorship ConfirmKavanaugh ConfirmKavenaugh maga URL,1
@USER @USER @USER We call that game <b>bullshit</b> .,Abusive_Swearing,We call game bullshit,We call game  bullshit  . ,We call game bullshit,0
@USER OH I <b>fucking</b> LOVE LATEX HMU IFU GOT Q'S IVE BEEN USING IT FOR YEARS,Abusive_Swearing,OH I fucking LOVE LATEX HMU IFU GOT Q 'S IVE BEEN USING IT FOR YEARS,OH I  fucking  LOVE LATEX HMU IFU GOT Q 'S IVE BEEN USING IT FOR YEARS ,OH I fucking LOVE LATEX HMU IFU GOT Q 'S IVE BEEN USING IT FOR YEARS,0
@USER <b>bullshit</b> People died because of an incompetent Puerto Rican government officials. That’s already been exposed dumb ass but good try.,Abusive_Swearing,bullshit People died incompetent Puerto Rican government official That ’ already exposed dumb as good try, bullshit  People died incompetent Puerto Rican government officials . That ’ already exposed dumb ass good try . ,bullshit People died incompetent Puerto Rican government official That ’ already exposed dumb as good try,1
@USER bullshit People died because of an incompetent Puerto Rican government officials. That’s already been exposed dumb <b>ass</b> but good try.,Abusive_Swearing,bullshit People died incompetent Puerto Rican government official That ’ already exposed dumb as good try,bullshit People died incompetent Puerto Rican government officials . That ’ already exposed dumb  ass  good try . ,bullshit People died incompetent Puerto Rican government official That ’ already exposed dumb as good try,1
@USER @USER <b>damn</b> straight he is. Nothing but good vibes coming through November 💯💯💯👍🏼👍🏼👍🏼,Abusive_Swearing,damn straight Nothing good vibe coming November 💯💯💯👍🏼👍🏼👍🏼, damn  straight . Nothing good vibes coming November 💯💯💯👍🏼👍🏼👍🏼 ,damn straight Nothing good vibe coming November ,0
@USER @USER No no that’s shaq silver back looking <b>ass</b> 😂😂,Abusive_Swearing,No ’ shaq silver back looking as 😂😂,No ’ shaq silver back looking  ass  😂😂 ,No ’ shaq silver back looking as ,0
@USER nah it's coz you're a <b>cunt</b> blocked,Abusive_Swearing,nah 's coz 're cunt blocked,nah 's coz 're  cunt  blocked ,nah 's coz 're cunt blocked,1
@USER Omg not even interested in his age but <b>damn</b> he is fine af 😜,Abusive_Swearing,Omg even interested age damn fine af 😜,Omg even interested age  damn  fine af 😜 ,Omg even interested age damn fine af ,0
@USER @USER oh <b>shit</b> you weren't joking... wtf,Abusive_Swearing,oh shit n't joking wtf,oh  shit  n't joking ... wtf ,oh shit n't joking wtf,0
@USER “My head is a <b>fuckin</b> egg”,Abusive_Swearing,“ My head fuckin egg ”,“ My head  fuckin  egg ” ,“ My head fuckin egg ”,0
@USER <b>pussy</b>,Abusive_Swearing,pussy, pussy  ,pussy,1
3. Nina One of the reasons I didn't read this book for so long was because I was SO WORRIED about her character. I should've trusted everyone. Nina is a <b>goddamn</b> goddess I would die for a thousand times over. She is big and bold and lovely and PERFECT. HER ARC. IS. PERFECT.,Abusive_Swearing,3 Nina One reason I n't read book long I SO WORRIED character I 've trusted everyone Nina goddamn goddess I would die thousand time She big bold lovely PERFECT HER ARC IS PERFECT,3 . Nina One reasons I n't read book long I SO WORRIED character . I 've trusted everyone . Nina  goddamn  goddess I would die thousand times . She big bold lovely PERFECT . HER ARC . IS . PERFECT . ,3 Nina One reason I n't read book long I SO WORRIED character I 've trusted everyone Nina goddamn goddess I would die thousand time She big bold lovely PERFECT HER ARC IS PERFECT,0
@USER I'M SO <b>fucking</b> READY,Abusive_Swearing,I 'M SO fucking READY,I 'M SO  fucking  READY ,I 'M SO fucking READY,0
@USER @USER I didn’t watch and will not watch @USER Watching the September 11th stories and how we came together and stood shoulder to shoulder made me proud even with all of our issues yet the people playing a <b>damn</b> game cannot stand for this momen,Abusive_Swearing,I ’ watch watch Watching September 11th story came together stood shoulder shoulder made proud even issue yet people playing damn game stand momen,I ’ watch watch Watching September 11th stories came together stood shoulder shoulder made proud even issues yet people playing  damn  game stand momen ,I ’ watch watch Watching September 11th story came together stood shoulder shoulder made proud even issue yet people playing damn game stand momen,0
@USER No <b>fucking</b> way he said this!,Abusive_Swearing,No fucking way said,No  fucking  way said ! ,No fucking way said,0
@USER @USER That's just modelling. Plenty of women make <b>shit</b> tons of money just for looking good,Abusive_Swearing,That 's modelling Plenty woman make shit ton money looking good,That 's modelling . Plenty women make  shit  tons money looking good ,That 's modelling Plenty woman make shit ton money looking good,1
@USER Shouldve played saint marie instead of london docks. Saint was <b>ass</b> for me 👌,Abusive_Swearing,Shouldve played saint marie instead london dock Saint as 👌,Shouldve played saint marie instead london docks . Saint  ass  👌 ,Shouldve played saint marie instead london dock Saint as ,0
@USER Does skip realize that by saying you should become a professional tweeter that he is kind of <b>shitting</b> on sports casters? How many TD receptions skip have this year?,Abusive_Swearing,Does skip realize saying become professional tweeter kind shitting sport caster How many TD reception skip year,Does skip realize saying become professional tweeter kind  shitting  sports casters ? How many TD receptions skip year ? ,Does skip realize saying become professional tweeter kind shitting sport caster How many TD reception skip year,1
"@USER @USER in other words, im not speaking on your behalf, i just can't sit idly by while people make an <b>ass</b> out of themselves because i feel like people can be better than that.""",Abusive_Swearing,word im speaking behalf ca n't sit idly people make as feel like people better,"words , im speaking behalf , ca n't sit idly people make  ass  feel like people better . '' ",word im speaking behalf ca n't sit idly people make as feel like people better,1
@USER IT'S <b>fucking</b> TIME!!,Abusive_Swearing,IT 'S fucking TIME,IT 'S  fucking  TIME ! ! ,IT 'S fucking TIME,0
@USER Get the <b>hell</b> out of my country that u hate @USER the u have trashed &amp; weaponized OUR GOVT for 8 yrs to destroy us &amp; quit telling our kids to hate the best county your a disgrace!,Abusive_Swearing,Get hell country u hate u trashed amp weaponized OUR GOVT 8 yr destroy u amp quit telling kid hate best county disgrace,Get  hell  country u hate u trashed & amp ; weaponized OUR GOVT 8 yrs destroy us & amp ; quit telling kids hate best county disgrace ! ,Get hell country u hate u trashed amp weaponized OUR GOVT 8 yr destroy u amp quit telling kid hate best county disgrace,1
"@USER Best part is if you read the exchange he had in that thread, a year later this dude comes back on his same blm and Antifa caused nazis"" <b>bullshit</b> lmao. And by ""best"" i mean saddest.""",Abusive_Swearing,Best part read exchange thread year later dude come back blm Antifa caused nazi bullshit lmao And best mean saddest,"Best part read exchange thread , year later dude comes back blm Antifa caused nazis ''  bullshit  lmao . And `` best '' mean saddest . '' ",Best part read exchange thread year later dude come back blm Antifa caused nazi bullshit lmao And best mean saddest,1
10th duet with my cutiee angel @USER 😘😍💕 she is <b>damn</b> awesomee in this 💕💕 her expressions 😘just killing 😍love to do this 😍😉🙌 nly for u #mybubblygirl #anupama #dreamgirl #BCO love u my cutiee doll💕😘 URL,Abusive_Swearing,10th duet cutiee angel 😘😍💕 damn awesomee 💕💕 expression 😘just killing 😍love 😍😉🙌 nly u mybubblygirl anupama dreamgirl BCO love u cutiee doll💕😘 URL,10th duet cutiee angel 😘😍💕  damn  awesomee 💕💕 expressions 😘just killing 😍love 😍😉🙌 nly u # mybubblygirl # anupama # dreamgirl # BCO love u cutiee doll💕😘 URL ,10th duet cutiee angel  damn awesomee  expression just killing love  nly u mybubblygirl anupama dreamgirl BCO love u cutiee doll URL,0
@USER Jonah hill ratted your sorry <b>ass</b> out wdym,Abusive_Swearing,Jonah hill ratted sorry as wdym,Jonah hill ratted sorry  ass  wdym ,Jonah hill ratted sorry as wdym,0
"@USER @USER @USER Of course. Self defense. The well-known standing someone else's ground"" rule. She was the only one armed, the one entering his property, the one starting the interaction, how the actual <b>fuck</b> is it self defense? Seriously dude, don",Abusive_Swearing,Of course Self defense The well-known standing someone else 's ground rule She one armed one entering property one starting interaction actual fuck self defense Seriously dude,"Of course . Self defense . The well-known standing someone else 's ground '' rule . She one armed , one entering property , one starting interaction , actual  fuck  self defense ? Seriously dude , ",Of course Self defense The well-known standing someone else 's ground rule She one armed one entering property one starting interaction actual fuck self defense Seriously dude,0
@USER its all about you ... trying to sell your stuff don't worry that everything is going to <b>shit</b> politically you must be Liberals,Abusive_Swearing,trying sell stuff n't worry everything going shit politically must Liberals,... trying sell stuff n't worry everything going  shit  politically must Liberals ,trying sell stuff n't worry everything going shit politically must Liberals,0
@USER @USER Did Chuck think Juanita Broderick credible-Keith Ellison’s girlfriend domestic abuse credible? The truth is Chuck is a <b>shit</b> stirrer for a cause. In this case- ruin a mans impeccable career-embarrass his wife &amp; daughters-all in a sle,Abusive_Swearing,Did Chuck think Juanita Broderick credible-Keith Ellison ’ girlfriend domestic abuse credible The truth Chuck shit stirrer cause In case ruin man impeccable career-embarrass wife amp daughters-all sle,Did Chuck think Juanita Broderick credible-Keith Ellison ’ girlfriend domestic abuse credible ? The truth Chuck  shit  stirrer cause . In case- ruin mans impeccable career-embarrass wife & amp ; daughters-all sle ,Did Chuck think Juanita Broderick credible-Keith Ellison ’ girlfriend domestic abuse credible The truth Chuck shit stirrer cause In case ruin man impeccable career-embarrass wife amp daughters-all sle,1
@USER you are the only <b>motherfucker</b> with common sense on this website,Abusive_Swearing,motherfucker common sense website, motherfucker  common sense website ,motherfucker common sense website,0
@USER Exactly! Ford is just a <b>damn</b> pawn for the Baby-Adults of America / aka Democrats. #SheIsALiar 🤥- I ❤️ that Conservatives will control the highest court for 20+ years.,Abusive_Swearing,Exactly Ford damn pawn Baby-Adults America aka Democrats SheIsALiar 🤥 I ❤️ Conservatives control highest court 20 year,Exactly ! Ford  damn  pawn Baby-Adults America / aka Democrats . # SheIsALiar 🤥- I ❤️ Conservatives control highest court 20+ years . ,Exactly Ford damn pawn Baby-Adults America aka Democrats SheIsALiar 🤥 I  Conservatives control highest court 20 year,0
@USER <b>bullshit</b> there's rich liberals too so what are you saying ???,Abusive_Swearing,bullshit 's rich liberal saying, bullshit  's rich liberals saying ? ? ? ,bullshit 's rich liberal saying,1
@USER 🤦🏾‍♀️ she’s dead <b>ass</b> serious too. Smdh,Abusive_Swearing,🤦🏾‍♀️ ’ dead as serious Smdh,🤦🏾‍♀️ ’ dead  ass  serious . Smdh ,🤦‍ ’ dead as serious Smdh,0
@USER <b>boner</b> hasn't lived in real world for 40 years.,Abusive_Swearing,boner n't lived real world 40 year, boner  n't lived real world 40 years . ,boner n't lived real world 40 year,0
@USER <b>bullshit</b>,Abusive_Swearing,bullshit, bullshit  ,bullshit,1
@USER You are <b>cum</b>,Abusive_Swearing,You cum,You  cum  ,You cum,1
@USER @USER I'm not watching it ever again. Soccer anyone? That <b>damn</b> soccer game in TN looked like a winner to me. USA beat Mexico 1-0. Over 40k attended. I think Soccer can overcome football in the future.,Abusive_Swearing,I 'm watching ever Soccer anyone That damn soccer game TN looked like winner USA beat Mexico 1-0 Over 40k attended I think Soccer overcome football future,I 'm watching ever . Soccer anyone ? That  damn  soccer game TN looked like winner . USA beat Mexico 1-0 . Over 40k attended . I think Soccer overcome football future . ,I 'm watching ever Soccer anyone That damn soccer game TN looked like winner USA beat Mexico 1-0 Over 40k attended I think Soccer overcome football future,0
"@USER Does she expect a mob in <b>pussy</b> hats shouting We believe her"" in unison, based on a general distrust of conservatives?""",Abusive_Swearing,Does expect mob pussy hat shouting We believe unison based general distrust conservative,"Does expect mob  pussy  hats shouting We believe '' unison , based general distrust conservatives ? '' ",Does expect mob pussy hat shouting We believe unison based general distrust conservative,1
@USER boy you sleeeeeeepppp 😭😭 <b>ass</b> be ret on Pansy or Bailey tonight 😂😂😌,Abusive_Swearing,boy sleeeeeeepppp 😭😭 as ret Pansy Bailey tonight 😂😂😌,boy sleeeeeeepppp 😭😭  ass  ret Pansy Bailey tonight 😂😂😌 ,boy sleeeeeeepppp  as ret Pansy Bailey tonight ,0
@USER @USER <b>nigga</b> thought it was gone a 44 point game??? funny to ya boy,Abusive_Swearing,nigga thought gone 44 point game funny ya boy, nigga  thought gone 44 point game ? ? ? funny ya boy ,nigga thought gone 44 point game funny ya boy,0
@USER Oh <b>shit</b> SJSNSN I’ve had work every day since I messaged u so sorry I’ll make it Tuesday!,Abusive_Swearing,Oh shit SJSNSN I ’ work every day since I messaged u sorry I ’ make Tuesday,Oh  shit  SJSNSN I ’ work every day since I messaged u sorry I ’ make Tuesday ! ,Oh shit SJSNSN I ’ work every day since I messaged u sorry I ’ make Tuesday,0
@USER Yet more evidence that the @USER have turned ‘The Party of Business’ into ‘The Party of <b>fuck</b> Business’. Bizarre.,Abusive_Swearing,Yet evidence turned ‘ The Party Business ’ ‘ The Party fuck Business ’ Bizarre,Yet evidence turned ‘ The Party Business ’ ‘ The Party  fuck  Business ’ . Bizarre . ,Yet evidence turned ‘ The Party Business ’ ‘ The Party fuck Business ’ Bizarre,0
@USER <b>hell</b> NO,Abusive_Swearing,hell NO, hell  NO ,hell NO,0
@USER @USER @USER He's on Capital <b>fucking</b> Hill. It's not like they don't know where he's at. They want to intimidate his family so he will back out. The media is Antifa in drag.,Abusive_Swearing,He 's Capital fucking Hill It 's like n't know 's They want intimidate family back The medium Antifa drag,He 's Capital  fucking  Hill . It 's like n't know 's . They want intimidate family back . The media Antifa drag . ,He 's Capital fucking Hill It 's like n't know 's They want intimidate family back The medium Antifa drag,0
